item_id,item_name,user_id,recommend,sentiment_analysis,rating
730.0,Counter-Strike: Global Offensive,76561198045768753,True,2,5
730.0,Counter-Strike: Global Offensive,76561198068916178,True,0,1
730.0,Counter-Strike: Global Offensive,AnToHero,True,2,5
730.0,Counter-Strike: Global Offensive,Zapruda,True,2,5
730.0,Counter-Strike: Global Offensive,76561198069478009,True,0,1
730.0,Counter-Strike: Global Offensive,76561198064281993,True,2,5
730.0,Counter-Strike: Global Offensive,-Zovix-,True,0,1
730.0,Counter-Strike: Global Offensive,LtKYS,True,2,5
730.0,Counter-Strike: Global Offensive,zunbae,True,1,3
730.0,Counter-Strike: Global Offensive,76561198047051392,True,2,5
730.0,Counter-Strike: Global Offensive,LegendofLink2712,True,2,5
730.0,Counter-Strike: Global Offensive,ArmoredSheild,False,1,2
730.0,Counter-Strike: Global Offensive,HungasH1ppo,True,2,5
730.0,Counter-Strike: Global Offensive,64574574574744,True,2,5
730.0,Counter-Strike: Global Offensive,The_Eyepatch,True,2,5
730.0,Counter-Strike: Global Offensive,Timmeh99,True,2,5
730.0,Counter-Strike: Global Offensive,76561198043803212,False,2,4
730.0,Counter-Strike: Global Offensive,76561198059450815,True,0,1
730.0,Counter-Strike: Global Offensive,76561198050543795,True,1,3
730.0,Counter-Strike: Global Offensive,iamnewbplayer,False,2,4
730.0,Counter-Strike: Global Offensive,4200769711,True,2,5
730.0,Counter-Strike: Global Offensive,Wolf2311,True,2,5
730.0,Counter-Strike: Global Offensive,76561197998014300,True,1,3
730.0,Counter-Strike: Global Offensive,76561198022115367,True,1,3
730.0,Counter-Strike: Global Offensive,pulosi,True,1,3
730.0,Counter-Strike: Global Offensive,4123223232,True,2,5
730.0,Counter-Strike: Global Offensive,tyronelannsiter,True,1,3
730.0,Counter-Strike: Global Offensive,cyanpile28,True,0,1
730.0,Counter-Strike: Global Offensive,IAmAbel,True,1,3
730.0,Counter-Strike: Global Offensive,coutlindo,True,1,3
730.0,Counter-Strike: Global Offensive,goneckahorse,True,0,1
730.0,Counter-Strike: Global Offensive,76561197965205416,True,2,5
730.0,Counter-Strike: Global Offensive,RuslaNLoveStefochka,True,1,3
730.0,Counter-Strike: Global Offensive,Code_29,False,1,2
730.0,Counter-Strike: Global Offensive,76561198080157237,True,1,3
730.0,Counter-Strike: Global Offensive,76561198084567211,True,2,5
730.0,Counter-Strike: Global Offensive,33215469,True,0,1
730.0,Counter-Strike: Global Offensive,76561198112249349,True,1,3
730.0,Counter-Strike: Global Offensive,dagster_007,True,2,5
730.0,Counter-Strike: Global Offensive,BonusZx,True,2,5
730.0,Counter-Strike: Global Offensive,famouse4,True,1,3
730.0,Counter-Strike: Global Offensive,76561198090694948,True,2,5
730.0,Counter-Strike: Global Offensive,76561198074918909,True,2,5
730.0,Counter-Strike: Global Offensive,fatplums,True,2,5
730.0,Counter-Strike: Global Offensive,Jabooni,True,2,5
730.0,Counter-Strike: Global Offensive,76561198080080397,True,0,1
730.0,Counter-Strike: Global Offensive,76561198026999637,True,2,5
730.0,Counter-Strike: Global Offensive,Voidedout,False,2,4
730.0,Counter-Strike: Global Offensive,76561198079033916,True,2,5
730.0,Counter-Strike: Global Offensive,chickenzrulz,True,0,1
730.0,Counter-Strike: Global Offensive,bantiacmd,True,1,3
730.0,Counter-Strike: Global Offensive,76561198057125811,True,1,3
730.0,Counter-Strike: Global Offensive,76561198071592038,True,2,5
730.0,Counter-Strike: Global Offensive,76561198085301805,True,2,5
730.0,Counter-Strike: Global Offensive,dead_slayer,True,2,5
730.0,Counter-Strike: Global Offensive,402553929,True,0,1
730.0,Counter-Strike: Global Offensive,76561198010280507,True,1,3
730.0,Counter-Strike: Global Offensive,76561198063575392,True,0,1
730.0,Counter-Strike: Global Offensive,76561198065639052,True,1,3
730.0,Counter-Strike: Global Offensive,amann99,True,2,5
730.0,Counter-Strike: Global Offensive,CorporalDucky,True,2,5
730.0,Counter-Strike: Global Offensive,drnipslip,True,0,1
730.0,Counter-Strike: Global Offensive,Jettsu,True,1,3
730.0,Counter-Strike: Global Offensive,LachieCS,True,0,1
730.0,Counter-Strike: Global Offensive,tchannygod,True,1,3
730.0,Counter-Strike: Global Offensive,76561198054088781,True,1,3
730.0,Counter-Strike: Global Offensive,76561198028258767,True,1,3
730.0,Counter-Strike: Global Offensive,YOuevenRoBOtMeOw,True,2,5
730.0,Counter-Strike: Global Offensive,l0se,True,0,1
730.0,Counter-Strike: Global Offensive,pro100van4eg,True,1,3
730.0,Counter-Strike: Global Offensive,76561198232483600,True,0,1
730.0,Counter-Strike: Global Offensive,76561198089360928,True,2,5
730.0,Counter-Strike: Global Offensive,InDoMieEnakz,True,2,5
730.0,Counter-Strike: Global Offensive,jacmacg,True,0,1
730.0,Counter-Strike: Global Offensive,captainjaydo,True,2,5
730.0,Counter-Strike: Global Offensive,GubTheKing,True,2,5
730.0,Counter-Strike: Global Offensive,76561198090998972,True,1,3
730.0,Counter-Strike: Global Offensive,76561198097160277,True,1,3
730.0,Counter-Strike: Global Offensive,76561198100183135,True,0,1
730.0,Counter-Strike: Global Offensive,76561198078860607,True,2,5
730.0,Counter-Strike: Global Offensive,ShureddoWeaboo,True,2,5
730.0,Counter-Strike: Global Offensive,SnApLaDanke,True,0,1
730.0,Counter-Strike: Global Offensive,76561198031799016,True,1,3
730.0,Counter-Strike: Global Offensive,2271531450,True,1,3
730.0,Counter-Strike: Global Offensive,jpvalletta,True,0,1
730.0,Counter-Strike: Global Offensive,76561198065084165,True,0,1
730.0,Counter-Strike: Global Offensive,76561198096785215,True,0,1
730.0,Counter-Strike: Global Offensive,nooth1-RNG,True,0,1
730.0,Counter-Strike: Global Offensive,nooth2-WFX-zewsy,True,0,1
730.0,Counter-Strike: Global Offensive,MYA2,False,1,2
730.0,Counter-Strike: Global Offensive,76561198038722008,True,1,3
730.0,Counter-Strike: Global Offensive,76561198091779143,True,1,3
730.0,Counter-Strike: Global Offensive,xoxoQoxox,True,0,1
730.0,Counter-Strike: Global Offensive,76561198079324079,True,2,5
730.0,Counter-Strike: Global Offensive,lsleon,True,0,1
730.0,Counter-Strike: Global Offensive,76561198082543743,True,1,3
730.0,Counter-Strike: Global Offensive,76561198192373206,True,1,3
730.0,Counter-Strike: Global Offensive,76561198172525222,True,1,3
730.0,Counter-Strike: Global Offensive,ZevereKryor,True,2,5
730.0,Counter-Strike: Global Offensive,xgotfearzx,True,2,5
730.0,Counter-Strike: Global Offensive,qwertycx_,True,1,3
730.0,Counter-Strike: Global Offensive,76561198077612701,True,1,3
730.0,Counter-Strike: Global Offensive,54263144,True,1,3
730.0,Counter-Strike: Global Offensive,76561198066084176,True,2,5
730.0,Counter-Strike: Global Offensive,tahrone,True,2,5
730.0,Counter-Strike: Global Offensive,Quitespace,True,2,5
730.0,Counter-Strike: Global Offensive,76561198098316646,False,2,4
730.0,Counter-Strike: Global Offensive,ObamaHasEbola,True,2,5
730.0,Counter-Strike: Global Offensive,niggerfaggotandagayretard,True,1,3
730.0,Counter-Strike: Global Offensive,76561197980184475,True,2,5
730.0,Counter-Strike: Global Offensive,UfKnW0tM8,True,2,5
730.0,Counter-Strike: Global Offensive,76561198082799563,True,2,5
730.0,Counter-Strike: Global Offensive,lteecsgo,True,2,5
730.0,Counter-Strike: Global Offensive,76561198052164759,True,2,5
730.0,Counter-Strike: Global Offensive,n0thingirl_smurf,False,0,0
730.0,Counter-Strike: Global Offensive,76561198085294887,True,1,3
730.0,Counter-Strike: Global Offensive,felipespy,True,1,3
730.0,Counter-Strike: Global Offensive,novaelite12,True,2,5
730.0,Counter-Strike: Global Offensive,1epicninja,True,2,5
730.0,Counter-Strike: Global Offensive,bhim_a_saurus,False,1,2
730.0,Counter-Strike: Global Offensive,cypher_1,True,2,5
730.0,Counter-Strike: Global Offensive,sprinter2002,True,2,5
730.0,Counter-Strike: Global Offensive,Dazzle_Ace,True,1,3
730.0,Counter-Strike: Global Offensive,654986416581986168165,True,2,5
730.0,Counter-Strike: Global Offensive,76561198081016729,True,2,5
730.0,Counter-Strike: Global Offensive,76561198066689974,True,1,3
730.0,Counter-Strike: Global Offensive,76561198081727587,True,0,1
730.0,Counter-Strike: Global Offensive,76561198184605614,True,2,5
730.0,Counter-Strike: Global Offensive,cjbustuup,True,2,5
730.0,Counter-Strike: Global Offensive,mlggote,True,2,5
730.0,Counter-Strike: Global Offensive,Papillon26,False,1,2
730.0,Counter-Strike: Global Offensive,76561198065929319,True,1,3
730.0,Counter-Strike: Global Offensive,00454211432342,False,1,2
730.0,Counter-Strike: Global Offensive,thelordofaids,True,0,1
730.0,Counter-Strike: Global Offensive,AirForce101HD,True,1,3
730.0,Counter-Strike: Global Offensive,alexisacoolhuman,True,2,5
730.0,Counter-Strike: Global Offensive,alexkoolkid,True,1,3
730.0,Counter-Strike: Global Offensive,CompoundGamingAlex,True,0,1
730.0,Counter-Strike: Global Offensive,27073108,False,2,4
730.0,Counter-Strike: Global Offensive,AlwaysL216,True,1,3
730.0,Counter-Strike: Global Offensive,amstelebomdemais,True,1,3
730.0,Counter-Strike: Global Offensive,angelo_,True,2,5
730.0,Counter-Strike: Global Offensive,76561198046155575,True,1,3
730.0,Counter-Strike: Global Offensive,76561198084757464,True,2,5
730.0,Counter-Strike: Global Offensive,apexnao,True,2,5
730.0,Counter-Strike: Global Offensive,jtrkyr,True,0,1
730.0,Counter-Strike: Global Offensive,76561198098851831,True,0,1
730.0,Counter-Strike: Global Offensive,SovietLobster,True,0,1
730.0,Counter-Strike: Global Offensive,asaelin,True,2,5
730.0,Counter-Strike: Global Offensive,pancake01,True,2,5
730.0,Counter-Strike: Global Offensive,76561198072415259,True,2,5
730.0,Counter-Strike: Global Offensive,76561198071576223,True,2,5
730.0,Counter-Strike: Global Offensive,AvadaKedav,True,2,5
730.0,Counter-Strike: Global Offensive,V1RUS02,True,0,1
730.0,Counter-Strike: Global Offensive,Awesomised,True,2,5
730.0,Counter-Strike: Global Offensive,76561198072450948,True,2,5
730.0,Counter-Strike: Global Offensive,76561198098017317,True,1,3
730.0,Counter-Strike: Global Offensive,Umegadem,True,0,1
730.0,Counter-Strike: Global Offensive,Baileaf,True,2,5
730.0,Counter-Strike: Global Offensive,SwEgLoRd101,False,2,4
730.0,Counter-Strike: Global Offensive,Bakuhteh,True,2,5
730.0,Counter-Strike: Global Offensive,76561198144637534,True,2,5
730.0,Counter-Strike: Global Offensive,lokidokii,True,1,3
730.0,Counter-Strike: Global Offensive,baratus93,True,2,5
730.0,Counter-Strike: Global Offensive,JewishThong,False,0,0
730.0,Counter-Strike: Global Offensive,bwf1998,True,1,3
730.0,Counter-Strike: Global Offensive,zi8gzag,True,1,3
730.0,Counter-Strike: Global Offensive,76561198091664122,True,1,3
730.0,Counter-Strike: Global Offensive,bibizerabalatensa,True,1,3
730.0,Counter-Strike: Global Offensive,bugeyes8088123,True,2,5
730.0,Counter-Strike: Global Offensive,76561198085700027,True,2,5
730.0,Counter-Strike: Global Offensive,yunghughie,False,2,4
730.0,Counter-Strike: Global Offensive,76561198009892332,True,1,3
730.0,Counter-Strike: Global Offensive,TemptMe,True,0,1
730.0,Counter-Strike: Global Offensive,gamanoel,True,1,3
730.0,Counter-Strike: Global Offensive,myles101,True,0,1
730.0,Counter-Strike: Global Offensive,76561198071439167,True,2,5
730.0,Counter-Strike: Global Offensive,58981044,True,2,5
730.0,Counter-Strike: Global Offensive,Abyss666,True,2,5
730.0,Counter-Strike: Global Offensive,blindvr,True,1,3
730.0,Counter-Strike: Global Offensive,blizzyyyy,True,2,5
730.0,Counter-Strike: Global Offensive,76561198231616024,True,2,5
730.0,Counter-Strike: Global Offensive,76561198142004550,True,1,3
730.0,Counter-Strike: Global Offensive,bosstrann,True,2,5
730.0,Counter-Strike: Global Offensive,76561198120465213,True,1,3
730.0,Counter-Strike: Global Offensive,kennyguy325,True,0,1
730.0,Counter-Strike: Global Offensive,76561198046865931,True,1,3
730.0,Counter-Strike: Global Offensive,britehd,True,2,5
730.0,Counter-Strike: Global Offensive,76561198070935805,True,2,5
730.0,Counter-Strike: Global Offensive,HAYABEEN,True,2,5
730.0,Counter-Strike: Global Offensive,76561198054743531,True,2,5
730.0,Counter-Strike: Global Offensive,McGanja69,True,0,1
730.0,Counter-Strike: Global Offensive,botgalx,True,1,3
730.0,Counter-Strike: Global Offensive,76561198245310554,True,2,5
730.0,Counter-Strike: Global Offensive,Lobohg-,True,1,3
730.0,Counter-Strike: Global Offensive,76561198072623269,True,1,3
730.0,Counter-Strike: Global Offensive,76561198097769867,True,1,3
730.0,Counter-Strike: Global Offensive,Zen2910,True,2,5
730.0,Counter-Strike: Global Offensive,breadbord,True,0,1
730.0,Counter-Strike: Global Offensive,brilliantbrenny,True,2,5
730.0,Counter-Strike: Global Offensive,brians89,True,2,5
730.0,Counter-Strike: Global Offensive,elijahwells,True,2,5
730.0,Counter-Strike: Global Offensive,66083299,True,1,3
730.0,Counter-Strike: Global Offensive,76561198089861671,True,2,5
730.0,Counter-Strike: Global Offensive,76561198085635425,True,2,5
730.0,Counter-Strike: Global Offensive,dantheflyingman,True,1,3
730.0,Counter-Strike: Global Offensive,buttjuggler,True,1,3
730.0,Counter-Strike: Global Offensive,76561198041551333,True,0,1
730.0,Counter-Strike: Global Offensive,CachinnationCow,True,1,3
730.0,Counter-Strike: Global Offensive,76561198073407610,True,2,5
730.0,Counter-Strike: Global Offensive,Calem8,True,2,5
730.0,Counter-Strike: Global Offensive,Nikita50111,False,0,0
730.0,Counter-Strike: Global Offensive,grutten,True,0,1
730.0,Counter-Strike: Global Offensive,LegendTom,True,0,1
730.0,Counter-Strike: Global Offensive,KurusuElVAC,True,2,5
730.0,Counter-Strike: Global Offensive,AsianSaltyButter,True,2,5
730.0,Counter-Strike: Global Offensive,mtrain3,True,2,5
730.0,Counter-Strike: Global Offensive,chardie420,False,0,0
730.0,Counter-Strike: Global Offensive,Chickety,True,1,3
730.0,Counter-Strike: Global Offensive,flazep,True,1,3
730.0,Counter-Strike: Global Offensive,chinnaye,True,2,5
730.0,Counter-Strike: Global Offensive,76561198060758376,True,2,5
730.0,Counter-Strike: Global Offensive,76561198008901482,True,1,3
730.0,Counter-Strike: Global Offensive,76561198043109268,True,1,3
730.0,Counter-Strike: Global Offensive,roitethere,True,0,1
730.0,Counter-Strike: Global Offensive,c1u,True,2,5
730.0,Counter-Strike: Global Offensive,76561198091710192,True,2,5
730.0,Counter-Strike: Global Offensive,76561198041883863,True,2,5
730.0,Counter-Strike: Global Offensive,76561198058904881,True,2,5
730.0,Counter-Strike: Global Offensive,weoweoman,True,2,5
730.0,Counter-Strike: Global Offensive,ashnike,True,0,1
730.0,Counter-Strike: Global Offensive,76561198088000520,True,2,5
730.0,Counter-Strike: Global Offensive,wooownoluck,True,2,5
730.0,Counter-Strike: Global Offensive,76561198090542837,True,2,5
730.0,Counter-Strike: Global Offensive,76561198025475753,True,2,5
730.0,Counter-Strike: Global Offensive,Crashersupreme,True,0,1
730.0,Counter-Strike: Global Offensive,homieknight99,True,1,3
730.0,Counter-Strike: Global Offensive,76561198091733633,True,2,5
730.0,Counter-Strike: Global Offensive,76561198226946500,True,2,5
730.0,Counter-Strike: Global Offensive,KaptainPlayz,True,1,3
730.0,Counter-Strike: Global Offensive,HeartDawn,True,2,5
730.0,Counter-Strike: Global Offensive,th14f,True,2,5
730.0,Counter-Strike: Global Offensive,76561198046046184,True,2,5
730.0,Counter-Strike: Global Offensive,76561198073587958,True,2,5
730.0,Counter-Strike: Global Offensive,NoSuccessWithoutSacrifice,True,2,5
730.0,Counter-Strike: Global Offensive,76561198086857424,False,0,0
730.0,Counter-Strike: Global Offensive,Darell3,True,2,5
730.0,Counter-Strike: Global Offensive,DABOSSalreadytaken,True,1,3
730.0,Counter-Strike: Global Offensive,tinhbao101,True,2,5
730.0,Counter-Strike: Global Offensive,andreyh,True,0,1
730.0,Counter-Strike: Global Offensive,ytCremzy,True,2,5
730.0,Counter-Strike: Global Offensive,76561198061818198,True,2,5
730.0,Counter-Strike: Global Offensive,dickspitarm,False,0,0
730.0,Counter-Strike: Global Offensive,76561198071716011,True,0,1
730.0,Counter-Strike: Global Offensive,Lotte88,True,1,3
730.0,Counter-Strike: Global Offensive,76561198057276303,True,2,5
730.0,Counter-Strike: Global Offensive,76561198062422965,True,2,5
730.0,Counter-Strike: Global Offensive,dmaster4391,True,2,5
730.0,Counter-Strike: Global Offensive,noeop,True,2,5
730.0,Counter-Strike: Global Offensive,76561198055308765,True,2,5
730.0,Counter-Strike: Global Offensive,LameGames,False,2,4
730.0,Counter-Strike: Global Offensive,Delcari2,False,0,0
730.0,Counter-Strike: Global Offensive,GabenRulesSteam,True,2,5
730.0,Counter-Strike: Global Offensive,DemoPanTheNigga,True,1,3
730.0,Counter-Strike: Global Offensive,calstormgamer123,True,2,5
730.0,Counter-Strike: Global Offensive,76561198165280229,True,2,5
730.0,Counter-Strike: Global Offensive,h8trsRb8trs,True,1,3
730.0,Counter-Strike: Global Offensive,76561198062577557,True,2,5
730.0,Counter-Strike: Global Offensive,76561198063074670,True,0,1
730.0,Counter-Strike: Global Offensive,76561198071703246,True,2,5
730.0,Counter-Strike: Global Offensive,DigitalAlarm,True,2,5
730.0,Counter-Strike: Global Offensive,Dimah36,True,0,1
730.0,Counter-Strike: Global Offensive,Mr-Liam,True,2,5
730.0,Counter-Strike: Global Offensive,Doctor_Smooth,True,2,5
730.0,Counter-Strike: Global Offensive,dodecadumpling,True,2,5
730.0,Counter-Strike: Global Offensive,76561198138706724,True,1,3
730.0,Counter-Strike: Global Offensive,76561198049343162,False,1,2
730.0,Counter-Strike: Global Offensive,76561198079889046,True,1,3
730.0,Counter-Strike: Global Offensive,wabbitpls,True,1,3
730.0,Counter-Strike: Global Offensive,76561198097888790,True,2,5
730.0,Counter-Strike: Global Offensive,Dufflekappa,True,2,5
730.0,Counter-Strike: Global Offensive,Nicholai98,True,2,5
730.0,Counter-Strike: Global Offensive,urdreamsarememes,False,0,0
730.0,Counter-Strike: Global Offensive,76561198122724739,True,2,5
730.0,Counter-Strike: Global Offensive,DPKarter43,True,2,5
730.0,Counter-Strike: Global Offensive,76561198089754625,True,1,3
730.0,Counter-Strike: Global Offensive,haydnishouston,True,2,5
730.0,Counter-Strike: Global Offensive,SILENTLIGHT,True,2,5
730.0,Counter-Strike: Global Offensive,76561198142969038,False,0,0
730.0,Counter-Strike: Global Offensive,ForensiX,True,2,5
730.0,Counter-Strike: Global Offensive,76561198105315479,True,2,5
730.0,Counter-Strike: Global Offensive,christafartkim,True,1,3
730.0,Counter-Strike: Global Offensive,76561198072335599,True,2,5
730.0,Counter-Strike: Global Offensive,76561198041168713,True,2,5
730.0,Counter-Strike: Global Offensive,76561198066636005,True,1,3
730.0,Counter-Strike: Global Offensive,EcoKitty,True,2,5
730.0,Counter-Strike: Global Offensive,Edddddddddddddddddddd,True,2,5
730.0,Counter-Strike: Global Offensive,crazygamerxd,True,0,1
730.0,Counter-Strike: Global Offensive,Ejay2287,True,2,5
730.0,Counter-Strike: Global Offensive,SirWheaticus,True,1,3
730.0,Counter-Strike: Global Offensive,696969696969699,True,2,5
730.0,Counter-Strike: Global Offensive,dynk_ender,True,2,5
730.0,Counter-Strike: Global Offensive,entempto,True,2,5
730.0,Counter-Strike: Global Offensive,emersyn,True,2,5
730.0,Counter-Strike: Global Offensive,aumicc,True,2,5
730.0,Counter-Strike: Global Offensive,Esodota,True,2,5
730.0,Counter-Strike: Global Offensive,76561198276571851,True,2,5
730.0,Counter-Strike: Global Offensive,n0thingirl,True,2,5
730.0,Counter-Strike: Global Offensive,pkfaction,True,0,1
730.0,Counter-Strike: Global Offensive,ExtinctShotgun,True,1,3
730.0,Counter-Strike: Global Offensive,EyesScream,True,0,1
730.0,Counter-Strike: Global Offensive,76561198101431323,False,1,2
730.0,Counter-Strike: Global Offensive,76561197960438497,True,2,5
730.0,Counter-Strike: Global Offensive,fattysteveE,True,2,5
730.0,Counter-Strike: Global Offensive,Yippy_Fastfail,True,2,5
730.0,Counter-Strike: Global Offensive,NoCnNoJustice,True,2,5
730.0,Counter-Strike: Global Offensive,Aidenthegod,True,1,3
730.0,Counter-Strike: Global Offensive,76561198060734387,True,2,5
730.0,Counter-Strike: Global Offensive,sniperspot111,True,0,1
730.0,Counter-Strike: Global Offensive,76561198081498297,False,1,2
730.0,Counter-Strike: Global Offensive,76561198083654102,True,2,5
730.0,Counter-Strike: Global Offensive,deagleone,True,2,5
730.0,Counter-Strike: Global Offensive,FizzyCal,True,1,3
730.0,Counter-Strike: Global Offensive,FlashFlood28,True,2,5
730.0,Counter-Strike: Global Offensive,Wubs123,True,2,5
730.0,Counter-Strike: Global Offensive,mychubz,True,2,5
730.0,Counter-Strike: Global Offensive,IV4X,True,1,3
730.0,Counter-Strike: Global Offensive,76561198090548543,True,1,3
730.0,Counter-Strike: Global Offensive,akaFG,True,1,3
730.0,Counter-Strike: Global Offensive,Francyum,True,0,1
730.0,Counter-Strike: Global Offensive,SGTJRYAN,False,0,0
730.0,Counter-Strike: Global Offensive,76561198033461390,True,2,5
730.0,Counter-Strike: Global Offensive,76561198249646320,True,2,5
730.0,Counter-Strike: Global Offensive,76561198121385914,True,1,3
730.0,Counter-Strike: Global Offensive,76561198107979766,True,2,5
730.0,Counter-Strike: Global Offensive,sp77150,True,2,5
730.0,Counter-Strike: Global Offensive,sexyduck128,True,2,5
730.0,Counter-Strike: Global Offensive,657475591245,True,2,5
730.0,Counter-Strike: Global Offensive,Jellofacey,True,2,5
730.0,Counter-Strike: Global Offensive,GavinScreaM,True,0,1
730.0,Counter-Strike: Global Offensive,galahz,True,2,5
730.0,Counter-Strike: Global Offensive,76561198064258570,True,0,1
730.0,Counter-Strike: Global Offensive,76561198159513738,True,0,1
730.0,Counter-Strike: Global Offensive,76561198073108663,True,1,3
730.0,Counter-Strike: Global Offensive,Yanibrik,True,1,3
730.0,Counter-Strike: Global Offensive,76561198080865066,True,1,3
730.0,Counter-Strike: Global Offensive,76561198052780455,True,1,3
730.0,Counter-Strike: Global Offensive,mc_razza,True,2,5
730.0,Counter-Strike: Global Offensive,76561198158629846,True,1,3
730.0,Counter-Strike: Global Offensive,heyhenry,True,2,5
730.0,Counter-Strike: Global Offensive,gigi_buffon,False,2,4
730.0,Counter-Strike: Global Offensive,KorosenseiGoD,True,2,5
730.0,Counter-Strike: Global Offensive,76561197992622789,True,1,3
730.0,Counter-Strike: Global Offensive,Refrayhack,True,2,5
730.0,Counter-Strike: Global Offensive,shannandoughtycsgo,True,2,5
730.0,Counter-Strike: Global Offensive,gongza8888,True,2,5
730.0,Counter-Strike: Global Offensive,76561198084300729,False,1,2
730.0,Counter-Strike: Global Offensive,Joanfortes,True,1,3
730.0,Counter-Strike: Global Offensive,4234213234124,True,2,5
730.0,Counter-Strike: Global Offensive,Graffiti2DMAX,True,2,5
730.0,Counter-Strike: Global Offensive,76561198144940553,True,2,5
730.0,Counter-Strike: Global Offensive,76561198072378985,True,2,5
730.0,Counter-Strike: Global Offensive,76561198062692959,True,2,5
730.0,Counter-Strike: Global Offensive,guiote_Br,True,1,3
730.0,Counter-Strike: Global Offensive,gui_takashi,True,0,1
730.0,Counter-Strike: Global Offensive,76561198068880846,True,1,3
730.0,Counter-Strike: Global Offensive,GrotesqueGOD,True,2,5
730.0,Counter-Strike: Global Offensive,76561198043956328,True,2,5
730.0,Counter-Strike: Global Offensive,76561198025563666,True,2,5
730.0,Counter-Strike: Global Offensive,imlilacandproud,True,2,5
730.0,Counter-Strike: Global Offensive,76561198049556885,True,2,5
730.0,Counter-Strike: Global Offensive,76561198134680751,True,2,5
730.0,Counter-Strike: Global Offensive,NIPtoogood,True,0,1
730.0,Counter-Strike: Global Offensive,harambetheking,True,1,3
730.0,Counter-Strike: Global Offensive,76561198152308479,True,2,5
730.0,Counter-Strike: Global Offensive,76561198059572487,True,1,3
730.0,Counter-Strike: Global Offensive,76561198068811202,True,2,5
730.0,Counter-Strike: Global Offensive,DogHog,True,2,5
730.0,Counter-Strike: Global Offensive,hazegaminghd2014,True,2,5
730.0,Counter-Strike: Global Offensive,bigHAZZApreb,True,2,5
730.0,Counter-Strike: Global Offensive,76561198072916829,True,2,5
730.0,Counter-Strike: Global Offensive,ImJustPro,False,0,0
730.0,Counter-Strike: Global Offensive,76561198054538030,True,2,5
730.0,Counter-Strike: Global Offensive,deandri,True,2,5
730.0,Counter-Strike: Global Offensive,76561198151519460,True,2,5
730.0,Counter-Strike: Global Offensive,76561198090658129,True,2,5
730.0,Counter-Strike: Global Offensive,Sk8erboiHongKong,True,0,1
730.0,Counter-Strike: Global Offensive,76561198064687309,True,1,3
730.0,Counter-Strike: Global Offensive,76561198069615116,True,2,5
730.0,Counter-Strike: Global Offensive,JonHT,True,1,3
730.0,Counter-Strike: Global Offensive,DrJWATSON,True,1,3
730.0,Counter-Strike: Global Offensive,76561198088045830,True,1,3
730.0,Counter-Strike: Global Offensive,arzardpavlou,True,2,5
730.0,Counter-Strike: Global Offensive,76561198072096094,True,2,5
730.0,Counter-Strike: Global Offensive,76561198063574982,True,1,3
730.0,Counter-Strike: Global Offensive,76561198022931413,True,2,5
730.0,Counter-Strike: Global Offensive,Hyghrize,True,0,1
730.0,Counter-Strike: Global Offensive,76561198156757844,True,2,5
730.0,Counter-Strike: Global Offensive,ERROR_LT,True,2,5
730.0,Counter-Strike: Global Offensive,76561198084554557,True,2,5
730.0,Counter-Strike: Global Offensive,76561198291759171,True,2,5
730.0,Counter-Strike: Global Offensive,danielbook,True,0,1
730.0,Counter-Strike: Global Offensive,76561198061357304,True,1,3
730.0,Counter-Strike: Global Offensive,australianturtlelover,True,2,5
730.0,Counter-Strike: Global Offensive,PostmanPot,True,0,1
730.0,Counter-Strike: Global Offensive,76561198124366634,True,2,5
730.0,Counter-Strike: Global Offensive,76561198113994865,True,2,5
730.0,Counter-Strike: Global Offensive,76561198095337381,True,1,3
730.0,Counter-Strike: Global Offensive,LordMemestar,True,2,5
730.0,Counter-Strike: Global Offensive,76561198049088443,True,1,3
730.0,Counter-Strike: Global Offensive,76561198047525161,True,0,1
730.0,Counter-Strike: Global Offensive,76561198037738584,True,0,1
730.0,Counter-Strike: Global Offensive,76561198167411513,True,1,3
730.0,Counter-Strike: Global Offensive,--ionex--,True,2,5
730.0,Counter-Strike: Global Offensive,76561198070552548,True,2,5
730.0,Counter-Strike: Global Offensive,ONyMi,True,1,3
730.0,Counter-Strike: Global Offensive,tradingitems,True,2,5
730.0,Counter-Strike: Global Offensive,TheGreatBait,True,1,3
730.0,Counter-Strike: Global Offensive,fukdat,True,1,3
730.0,Counter-Strike: Global Offensive,76561198087831627,True,1,3
730.0,Counter-Strike: Global Offensive,76561198107130093,True,0,1
730.0,Counter-Strike: Global Offensive,quickdix,True,2,5
730.0,Counter-Strike: Global Offensive,740449400,True,2,5
730.0,Counter-Strike: Global Offensive,ECP080,True,0,1
730.0,Counter-Strike: Global Offensive,JazzyS465,True,2,5
730.0,Counter-Strike: Global Offensive,jedjezzah,True,2,5
730.0,Counter-Strike: Global Offensive,Jenny2712,True,2,5
730.0,Counter-Strike: Global Offensive,76561198060533772,True,2,5
730.0,Counter-Strike: Global Offensive,DDSHADOW77,True,2,5
730.0,Counter-Strike: Global Offensive,76561198038715881,True,2,5
730.0,Counter-Strike: Global Offensive,zimran,True,0,1
730.0,Counter-Strike: Global Offensive,76561198071913694,True,2,5
730.0,Counter-Strike: Global Offensive,jikefree,True,0,1
730.0,Counter-Strike: Global Offensive,weebslayer,True,1,3
730.0,Counter-Strike: Global Offensive,76561198054733303,True,1,3
730.0,Counter-Strike: Global Offensive,76561198046762243,True,2,5
